id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
298337,2013,8,20,1021.0,1019,2.0,1207.0,1207,0.0,US,855,N567UW,EWR,CLT,79.0,529,10,19,2013-08-20 10:00:00,US Airways Inc.
24213,2013,1,28,2243.0,2107,96.0,55.0,2322,93.0,EV,3819,N26549,EWR,SDF,111.0,642,21,7,2013-01-28 21:00:00,ExpressJet Airlines Inc.
242678,2013,6,22,1832.0,1830,2.0,2039.0,2041,-2.0,EV,5008,N398CA,LGA,DTW,79.0,502,18,30,2013-06-22 18:00:00,ExpressJet Airlines Inc.
49696,2013,10,25,853.0,850,3.0,952.0,1006,-14.0,DL,2445,N359NB,JFK,BOS,38.0,187,8,50,2013-10-25 08:00:00,Delta Air Lines Inc.
197765,2013,5,5,1805.0,1755,10.0,1912.0,1930,-18.0,WN,3962,N443WN,LGA,MDW,104.0,725,17,55,2013-05-05 17:00:00,Southwest Airlines Co.
37995,2013,10,12,1724.0,1736,-12.0,1916.0,2004,-48.0,9E,3310,N921XJ,JFK,MCI,140.0,1113,17,36,2013-10-12 17:00:00,Endeavor Air Inc.
241282,2013,6,21,923.0,930,-7.0,1107.0,1136,-29.0,EV,4380,N16147,EWR,MSP,144.0,1008,9,30,2013-06-21 09:00:00,ExpressJet Airlines Inc.
201851,2013,5,9,2309.0,2105,124.0,43.0,2305,98.0,MQ,4573,N725MQ,LGA,DTW,75.0,502,21,5,2013-05-09 21:00:00,Envoy Air
196261,2013,5,3,2053.0,2100,-7.0,2358.0,30,-32.0,DL,2363,N721TW,JFK,LAX,320.0,2475,21,0,2013-05-03 21:00:00,Delta Air Lines Inc.
170607,2013,4,6,1808.0,1820,-12.0,2048.0,2135,-47.0,AS,7,N549AS,EWR,SEA,320.0,2402,18,20,2013-04-06 18:00:00,Alaska Airlines Inc.
68785,2013,11,14,1942.0,1930,12.0,2243.0,2230,13.0,DL,1485,N976DL,LGA,MCO,129.0,950,19,30,2013-11-14 19:00:00,Delta Air Lines Inc.
150172,2013,3,15,1946.0,1935,11.0,2246.0,2242,4.0,DL,2370,N377NW,LGA,PBI,140.0,1035,19,35,2013-03-15 19:00:00,Delta Air Lines Inc.
165203,2013,4,1,729.0,730,-1.0,830.0,849,-19.0,UA,1199,N26210,EWR,BOS,37.0,200,7,30,2013-04-01 07:00:00,United Air Lines Inc.
143417,2013,3,8,1956.0,1706,170.0,2241.0,2016,145.0,B6,15,N236JB,JFK,FLL,136.0,1069,17,6,2013-03-08 17:00:00,JetBlue Airways
217157,2013,5,26,1725.0,1730,-5.0,1919.0,1950,-31.0,DL,1715,N343NW,LGA,MSY,148.0,1183,17,30,2013-05-26 17:00:00,Delta Air Lines Inc.
188760,2013,4,25,2159.0,2130,29.0,2329.0,2303,26.0,B6,104,N273JB,JFK,BUF,56.0,301,21,30,2013-04-25 21:00:00,JetBlue Airways
180567,2013,4,17,1023.0,1030,-7.0,1341.0,1405,-24.0,VX,187,N842VA,EWR,SFO,351.0,2565,10,30,2013-04-17 10:00:00,Virgin America
275451,2013,7,27,1145.0,1155,-10.0,1310.0,1310,0.0,MQ,3461,N513MQ,LGA,BNA,110.0,764,11,55,2013-07-27 11:00:00,Envoy Air
199526,2013,5,7,1512.0,1515,-3.0,1750.0,1816,-26.0,UA,1584,N13110,EWR,LAX,307.0,2454,15,15,2013-05-07 15:00:00,United Air Lines Inc.
154502,2013,3,20,1541.0,1530,11.0,1906.0,1834,32.0,DL,1935,N343NW,LGA,TPA,179.0,1010,15,30,2013-03-20 15:00:00,Delta Air Lines Inc.
37728,2013,10,12,1123.0,1125,-2.0,1240.0,1258,-18.0,EV,5461,N738EV,LGA,ROC,42.0,254,11,25,2013-10-12 11:00:00,ExpressJet Airlines Inc.
312779,2013,9,5,558.0,600,-2.0,825.0,901,-36.0,UA,1439,N36469,EWR,LAX,302.0,2454,6,0,2013-09-05 06:00:00,United Air Lines Inc.
157802,2013,3,24,859.0,900,-1.0,1216.0,1220,-4.0,AA,1,N328AA,JFK,LAX,349.0,2475,9,0,2013-03-24 09:00:00,American Airlines Inc.
274000,2013,7,25,2021.0,2025,-4.0,2258.0,2321,-23.0,B6,1295,N635JB,JFK,AUS,199.0,1521,20,25,2013-07-25 20:00:00,JetBlue Airways
169410,2013,4,5,1213.0,1145,28.0,1614.0,1451,83.0,DL,1174,N354NW,LGA,PBI,189.0,1035,11,45,2013-04-05 11:00:00,Delta Air Lines Inc.
241760,2013,6,21,1750.0,1640,70.0,1912.0,1815,57.0,MQ,2949,N696MQ,JFK,BNA,99.0,765,16,40,2013-06-21 16:00:00,Envoy Air
134299,2013,2,26,2245.0,2245,0.0,2354.0,2354,0.0,B6,608,N228JB,JFK,PWM,43.0,273,22,45,2013-02-26 22:00:00,JetBlue Airways
138771,2013,3,3,2000.0,1845,75.0,2326.0,2210,76.0,B6,171,N536JB,JFK,SMF,354.0,2521,18,45,2013-03-03 18:00:00,JetBlue Airways
65655,2013,11,11,1654.0,1700,-6.0,1929.0,1958,-29.0,DL,1585,N332NB,LGA,MCO,131.0,950,17,0,2013-11-11 17:00:00,Delta Air Lines Inc.
150889,2013,3,16,1730.0,1729,1.0,2029.0,2049,-20.0,AA,543,N379AA,JFK,MIA,149.0,1089,17,29,2013-03-16 17:00:00,American Airlines Inc.
40026,2013,10,15,551.0,600,-9.0,648.0,659,-11.0,US,2167,N752US,LGA,DCA,40.0,214,6,0,2013-10-15 06:00:00,US Airways Inc.
299991,2013,8,21,2245.0,2245,0.0,2.0,3,-1.0,B6,486,N318JB,JFK,ROC,47.0,264,22,45,2013-08-21 22:00:00,JetBlue Airways
146473,2013,3,12,624.0,631,-7.0,731.0,740,-9.0,B6,1002,N649JB,JFK,BOS,46.0,187,6,31,2013-03-12 06:00:00,JetBlue Airways
94993,2013,12,13,1530.0,1500,30.0,1755.0,1730,25.0,MQ,3669,N539MQ,LGA,ATL,117.0,762,15,0,2013-12-13 15:00:00,Envoy Air
223403,2013,6,2,1427.0,1340,47.0,1636.0,1555,41.0,WN,2261,N707SA,EWR,PHX,291.0,2133,13,40,2013-06-02 13:00:00,Southwest Airlines Co.
72923,2013,11,19,1311.0,1315,-4.0,1644.0,1657,-13.0,US,654,N642AW,JFK,PHX,298.0,2153,13,15,2013-11-19 13:00:00,US Airways Inc.
205962,2013,5,14,1432.0,1435,-3.0,1552.0,1600,-8.0,9E,4205,N8933B,JFK,BWI,39.0,184,14,35,2013-05-14 14:00:00,Endeavor Air Inc.
157668,2013,3,24,634.0,630,4.0,1002.0,1040,-38.0,AA,413,N3EJAA,JFK,SJU,187.0,1598,6,30,2013-03-24 06:00:00,American Airlines Inc.
145782,2013,3,11,1124.0,1130,-6.0,1308.0,1339,-31.0,DL,2219,N314US,LGA,MSP,141.0,1020,11,30,2013-03-11 11:00:00,Delta Air Lines Inc.
334750,2013,9,28,1735.0,1734,1.0,1953.0,2000,-7.0,FL,623,N993AT,LGA,ATL,99.0,762,17,34,2013-09-28 17:00:00,AirTran Airways Corporation
302020,2013,8,24,626.0,630,-4.0,736.0,747,-11.0,B6,2802,N178JB,JFK,BUF,52.0,301,6,30,2013-08-24 06:00:00,JetBlue Airways
